Video URL,Title,Description,Channel Title,Keyword Tags,Category,Published At,Duration,View Count,Comment Count,Captions Available
https://www.youtube.com/watch?v=r84yJYBQfsk,"Tufaan (Song): Varun Dhawan, Samantha Prabhu | Citadel Honey Bunny | Fiddlecraft","Presenting the Second Song ""Tufaan"" from the Upcoming Web Series ""Citadel Honey Bunny"". Starring Varun Dhawan, Samantha Prabhu, Kay Kay Menon, Simran, Saqib Saleem, Sikandar Kher, Soham Majumdar, Shivankit Parihar, and Kashvi Majmundar.

A Series By Raj & DK

Spies of Citadel are here to take over
#CitadelHoneyBunnyOnPrime, New Series, Nov 7

Prime Video India Presents
Citadel Honey Bunny

♪Full Song Available on♪ 
JioSaavn: https://bit.ly/3UF5t1j
Spotify: https://bit.ly/3Chp15A
Hungama: https://bit.ly/40sM5IJ
Apple Music: https://bit.ly/4f7ymeO
Gaana: https://bit.ly/40wqkrq
Amazon Prime Music: https://bit.ly/3CasVx2
YouTube Music: https://bit.ly/4hyTHiW

Credits:
Written, Composed & Performed by Fiddlecraft
Music Label: T-Series

Directed by Raj & DK 
Developed by Sita R Menon 
Written by Sita R Menon, Raj & DK 
Produced by D2R Films & Amazon MGM Studios 
Executive produced by The Russo Brothers’ AGBO and Raj & DK 
Executive Producers for All the Series in The World Of Citadel: Anthony Russo, Joe Russo, Angela Russo-Otstot, Scott Nemes, David Weil, Midnight Radio. 
Associate Producer: Anuradha Sharma 
Supervising Producer: Pravin Khairnar (Quercus Productions) 
Director Of Photography: Johan Heurlin Aidt 
Production Designer: Meenal Agarwal 
Editor: Sumeet Kotian 
Screenplay: Sita R Menon, Raj & DK 
Dialogues: Sumit Arora 
Action Directors: Yannick Ben Haddou, Diyan Georigiev Hristov, Aejaz Gulab 
Sound Design: Sanjay Maurya & Allwin Rego 
Background Music: Aman Pant 
Costume Designer: Ameira Punvani 
Casting Director: Mukesh Chhabra CSA Second 
Unit Director: Tusshar Seyth 
Associate Director: Chesta Goswami 
Showrunners' Associate: Manisha K Makwana 
First Assistant Director: Moen Sheikh 
Post-Production Supervisor: Jespal Nadar 
Post Production Supervisor: Gautmik 
Post-Production Coordinator: Manisha K Makwana 
Line Producers: Kalyani Warner, Rrahil Deshmukh 
Production Manager: Utkarsha Kohli 
VFX Producer: Variate Studio LLP 
Title Sequence Designed By: Rech Films LLP 
Second Unit Director Of Photography: Tarun Achpal 
Special Advisor: Bimal Parekh

Official Release Date Nov 7, 2024 on Prime Video India

Download Song Beat: https://bit.ly/3Cjh24R 

___________________________________
Enjoy & stay connected with us!
👉 Subscribe to T-Series: https://youtube.com/tseries
👉 Like us on Facebook: https://www.facebook.com/tseriesmusic
👉 Follow us on X: https://twitter.com/tseries
👉 Follow us on Instagram: https://instagram.com/tseries.official",T-Series,"['bollywood songs 2024', 'bollywood movies 2024', 'tseries', 'tseries songs', 'tufaan song', 'tufaan varun dhawan', 'tufaan song varun dhawan', 'varun dhawan citadel', 'citadel varun dhawan', 'citadel honey bunny song', 'citadel honey bunny samantha prabhu', 'varun dhawan and samantha prabhu', 'varun dhawan tufaan song', 'samantha prabhu song', 'citadel honey bunny movie song', 'citadel', 'varun dhawan tufaan song full', 'varun dhawan and samantha', 'honey bunny citadel', 'varun dhawan', 'samantha prabhu', 'honey bunny']",10,2024-11-05T09:30:07Z,PT1M55S,3583488,5106,true
https://www.youtube.com/watch?v=gmtp5x1NhsQ,"ANIMAL SCENE #3: Ranbir VS Jeeja🔥 | The Khandaani Attitude | Ranbir K, Anil K, Sandeep V, Bhushan K","Watch The Movie Clip Of The Most Loved Film All Across 'ANIMAL'. Starring Ranbir Kapoor, Rashmika Mandanna, Anil Kapoor, Bobby Deol & Shakti Kapoor.

#RanbirKapoor #AnilKapoor In #ANIMAL
The Film By #SandeepReddyVanga

Film Credits:
Writer – Editor –Director: Sandeep Reddy Vanga
Produced By: Bhushan Kumar, Pranay Reddy Vanga, Murad Khetani, Krishan Kumar
Co-producer: Shiv Chanana, Firuzi Khan   
President (T-series): Neeraj Kalyan
Screenplay: Sandeep Reddy Vanga, Pranay Reddy Vanga & Suresh Bandaru 
Dialogues: Saurabh Gupta  
Dop: Amit Roy  
Production Designer: Suresh Selvarajan   
Action: Supreme Sundar  
Costume Designer: Sheetal Iqbal Sharma 
Executive Producer: Mahipal Rathore 
Music: Pritam, Vishal Mishra, Manan Bhardwaj, Shreyas Puranik, Jaani, Bhupinder Babbal, Ashim Kemson, Harshwardhan Rameshwar, Gurinder Seagal
Lyrics: Manoj Muntashir, Jaani, Siddharth-Garima, Raj Shekhar, Bhupinder Babbal, Manan Bhardwaj, Ashim Kemson, Gurinder Seagal
Bgm: Harshavardhan Rameshwar 
Sound Design: Sync Cinema 
Sound Mixing: Raja Krishnan M.r 
Assoc.editor: Md. Zayeemuddin 
Assoc.directors: Shanmukha Gowtham.g, Srikanth Varma.g 
1st Ad: Praatiek Dodeja 
Project Head: Alok Kumar Shukla 
Digital Intermediate: Do It Creative,  Ny Di-waala
Post Production : The Post Co. 
Line Producer: Max Rahman, Shivkumar Tiwari 
Marketing & Promotions (T-series): Shivam Chanana, Raj Chanana, Prashant Shetty, Mita Choudhary, Rahul Dubey, Amol Bhamare, Heett Savla
Music On: T-series  
Music Team (T-series): Raj Chanana, Shivam Chanana, Sonal Chawla, Sonu Srivastava, Vivin Sachdeva
Pr Agency: Communiqué Film Pr 
Marketing Agency: Varun Gupta (Max), Walls & Trends   
Publicity Design: Anil & Bhanu
Visual Effects: Do It Creative Ltd, Ny Vfxwaala, Visual Birds Studio, Famous Studios, Red Chillies.VFX  
Visual Promotion: Just Right Studioz Nx

Download Song Beat: https://bit.ly/3Cjh24R 

___________________________________
Enjoy & stay connected with us!
👉 Subscribe to T-Series: https://youtube.com/tseries
👉 Like us on Facebook: https://www.facebook.com/tseriesmusic
👉 Follow us on X: https://twitter.com/tseries
👉 Follow us on Instagram: https://instagram.com/tseries.official",T-Series,"['bollywood movies 2024', 'tseries', 'tseries songs', 'animal movie', 'ranbir kapoor vs jeeja', 'ranbir vs jeeja fight', 'ranbir and Siddhant Karnick', 'ranbir and siddharth karnick fight', 'ranbir and siddharth karnick', 'ranbir vs jeeja', 'ranbir vs jeeja argument', 'ranbir vs siddhant argument', 'Siddhant Karnick animal', 'Siddhant Karnick animal movie scene', 'Siddhant Karnick and ranbir kapoor', 'ranbir kapoor angry', 'ranbir kapoor angry in animal', 'ranbir and his sister', 'animal movie angry scene', 'ranbir']",10,2024-06-01T13:29:10Z,PT9M19S,3873329,749,true
https://www.youtube.com/watch?v=EywX_uxreYA,ANIMAL(PRE-TEASER):Ranbir Kapoor|Sandeep Reddy Vanga|Bhushan Kumar|Worldwide Release on 1st Dec 2023,"PRESENTING THE PRE-TEASER OF THE FILM ""ANIMAL"".

TEASER RELEASING ON 28TH SEPT.

GULSHAN KUMAR & T-SERIES PRESENT
A T-SERIES FILMS, ST FILM LTD &
BHADRAKALI PICTURES PRODUCTION 

#RANBIRKAPOOR IN #ANIMAL
THE FILM BY #SANDEEPREDDYVANGA

#ANIMAL #RANBIRKAPOOR #SANDEEPREDDYVANGA #BOBBYDEOL #BHUSHANKUMAR 

WORLDWIDE RELEASE ON 1ST DECEMBER 2023 IN CINEMAS IN HINDI, TELUGU, TAMIL, KANNADA & MALAYALAM 

♪FULL SONG AVAILABLE ON♪ 
Spotify: https://bit.ly/43UeFBi
JioSaavn: https://bit.ly/43RDQV8
Hungama: https://bit.ly/3qyJH37
Apple Music: https://bit.ly/45Wm0lD
Amazon Prime Music: https://bit.ly/43zkXX0
Wynk Music: https://bit.ly/3J9nOOf
iTunes: https://bit.ly/45Wm0lD
YouTube Music: https://bit.ly/3Cm6l1c

PRE-TEASER AUDIO CREDITS:
Singer : Bhupinder Babbal
Music : Manan Bhardwaj
Lyrics : Bhupinder Babbal
Additional Vocals : Sandeep Brar
Backing Vocals : Suresh Sonik (Bittu), Shishir Saple, Karan Kagale, Avik Haldar
Recorded, Arranged & Programmed by Manan Bhardwaj @ Namyohostudios 
Backing Vocals Recorded by : Datta Narvekar @ T-Series Mumbai Studios
Mixed & Mastered by : Himanshu Shirlekar at Kopper Audio (Dublin)
Special Thanks to Raymant Marwah & Sonu Srivastava
Sound Mixing: Rajakrishnan MR
Post Production: THE POST CO
Music Label: T-Series 

FILM CREDITS:
WRITER – EDITOR –DIRECTOR: SANDEEP REDDY VANGA
PRODUCED BY: BHUSHAN KUMAR, PRANAY REDDY VANGA, MURAD KHETANI, KRISHAN KUMAR
CO-PRODUCER: SHIV CHANANA, FIRUZI KHAN   
PRESIDENT (T-SERIES): NEERAJ KALYAN
SCREENPLAY: SANDEEP REDDY VANGA, PRANAY REDDY VANGA & SURESH BANDARU 
DIALOGUES: SAURABH GUPTA  
DOP: AMIT ROY  
PRODUCTION DESIGNER: SURESH SELVARAJAN   
ACTION: SUPREME SUNDAR  
COSTUME DESIGNER: SHEETAL IQBAL SHARMA 
EXECUTIVE PRODUCER: MAHIPAL RATHORE 
MUSIC: PRITAM, VISHAL MISHRA, MANAN BHARDWAJ, SHREYAS PURANIK, JAANI, ASHIM KEMSON, HARSHAVARDHAN RAMESHWAR, GURINDER SEAGAL
LYRICS: MANOJ MUNTASHIR, JAANI, SIDDHARTH-GARIMA, RAJ SHEKHAR, BHUPINDER BABBAL, MANAN BHARDWAJ, ASHIM KEMSON, GURINDER SEAGAL
BGM: HARSHAVARDHAN RAMESHWAR 
SOUND DESIGN: SYNC CINEMA 
SOUND MIXING: RAJA KRISHNAN M.R 
ASSOC.EDITOR: MD. ZAYEEMUDDIN 
ASSOC.DIRECTORS: SHANMUKHA GOWTHAM.G, SRIKANTH VARMA.G 
1st AD: PRAATIEK DODEJA 
PROJECT HEAD: ALOK KUMAR SHUKLA 
DIGITAL INTERMEDIATE: DO IT CREATIVE,  NY DI-WAALA
POST PRODUCTION : THE POST CO. 
LINE PRODUCER: MAX RAHMAN, SHIVKUMAR TIWARI 
MARKETING & PROMOTIONS (T-SERIES): SHIVAM CHANANA, RAJ CHANANA, PRASHANT SHETTY, MITA CHOUDHARY, RAHUL DUBEY, AMOL BHAMARE, HEETT SAVLA
MUSIC ON: T-SERIES  
MUSIC TEAM (T-SERIES): RAJ CHANANA, SHIVAM CHANANA, SONAL CHAWLA, SONU SRIVASTAVA, VIVIN SACHDEVA
PR AGENCY: COMMUNIQUÉ FILM PR 
MARKETING AGENCY: VARUN GUPTA (MAX), WALLS & TRENDS   
PUBLICITY DESIGN: ANIL & BHANU
VISUAL EFFECTS : DO IT CREATIVE LTD, NY VFXWAALA, VISUAL BIRDS STUDIO, FAMOUS STUDIOS, RED CHILLIES.VFX  
VISUAL PROMOTION: JUST RIGHT STUDIOZ NX

Download the Song Beat Here 👉 https://bit.ly/3Cjh24R
___________________________________
Enjoy & stay connected with us!
👉 Subscribe to T-Series: http://bit.ly/TSeriesYouTube
👉 Like us on Facebook: https://www.facebook.com/tseriesmusic
👉 Follow us on Twitter: https://twitter.com/tseries
👉 Follow us on Instagram: http://bit.ly/InstagramTseries",T-Series,"['hindi songs 2023', 'hindi songs new', 'bollywood songs 2023', 'bollywood movies 2023', 'tseries', 'tseries songs', 'hindi songs', 'bollywood romantic songs', 'romantic hindi songs', 'hindi songs bollywood', 'remix hindi songs', 'hindi song status', 'bollywood dance songs', 'ANIMAL Pre-Teaser Audio', 'Ranbir Kapoor', 'Manan Bhardwaj', 'Bhupinder Babbal', 'Sandeep Reddy Vanga', 'Animal Teaser', 'Animal Rabir Kapoor', 'Ranbir New Movie', 'Song', 'Song Teaser', '01st December 2023']",10,2023-06-11T05:40:12Z,PT50S,37174153,17515,true
https://www.youtube.com/watch?v=GSCBaK_EkhY,"''Full volume"" Song Thank You | Sonam Kapoor, Akshay Kumar","Here is the song ""Full Volume"" from the movie ""Thank You"",  an upcoming romantic comedy film . It features Akshay Kumar, Bobby Deol, Sonam Kapoor, Suniel Shetty, Irfan Khan, Celina Jaitley & Rimi Sen.
Song - ""Full Volume""
Movie - Thank You
Singer - Neeraj Shridhar, Richa Sharma
Lyricist - Kumaar
Artist : Akshay Kumar, Bobby Deol, Irrfan Khan, Suniel Shetty, Sonam Kapoor, Rimi Sen, Celina Jaitly
Music On : T-Series


Enjoy and stay connected with us !

SUBSCRIBE T-Series channel for unlimited entertainment
http://www.youtube.com/tseries

 


Like us on Facebook
http://www.facebook.com/tseriesmusic",T-Series,"['irrfan khan', 'bollywood songs', 'bobby deol', 'sonam kapoor', 'movie songs', 'Full volume', 'hindi songs', 'songs', 'full volume akshay kumar', 'tseries offical channel', 'full volume thank you', 'new songs', 'ries', 'thank you', 'thank you songs', 'latest songs', 'thank you movie', 't-series music', 'full volume remix', 'full volume 2011', 'hit songs', 'akshay kumar', 'suniel shetty', 'full volume sonam kapoor', 'thank you songs hd', 'full volume song', 'Neeraj Shridhar', 'film songs', 'Richa Sharma']",10,2011-03-19T12:31:18Z,PT2M14S,17270197,1135,true
https://www.youtube.com/watch?v=_P4ETU7Lej4,"Public Demand (Dialogue Promo) | Satyameva Jayate 2 | John Abraham, Divya Khosla Kumar | Bhushan K","Presenting ""Public Demand"" Dialogue Promo from the movie #SatyamevaJayate2

Gulshan Kumar & T-Series In association with Emmay Entertainment presents 'Satyameva Jayate 2' featuring John Abraham and Divya Khosla Kumar. Produced by Bhushan Kumar, Krishan Kumar, Monisha Advani, Madhu Bhojwani, Nikkhil Advani. Written & Directed by Milap Milan Zaveri.

The film is scheduled to release on 25 November 2021

___________________________________
Enjoy & stay connected with us!
👉 Subscribe to T-Series: http://bit.ly/TSeriesYouTube
👉 Like us on Facebook: https://www.facebook.com/tseriesmusic
👉 Follow us on Twitter: https://twitter.com/tseries
👉 Follow us on Instagram: http://bit.ly/InstagramTseries",T-Series,"['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs']",10,2021-11-19T11:30:12Z,PT30S,1179897,874,true
https://www.youtube.com/watch?v=Ovu5FepCzcc,"Aap Jaisa Koi (Film Version) An Action Hero |Ayushmann Khurrana Malaika |Tanishk, Zahrah S K, Yash N","Presenting #AapJaisaKoi (Film Version) Full Video song featuring Malaika Arora & Ayushmann Khurrana

Gulshan Kumar, T-Series and Aanand L Rai present a Colour Yellow Production presents ‘ An Action Hero’, Starring Ayushmann Khurrana, Jaideep Ahlawat. Movie is directed by Anirudh Iyer, produced by Bhushan Kumar & Krishan Kumar.


Credits:
Song Title: Aap Jaisa Koi (Film Version)
Singers: Zahrah S Khan, Yash Narvekar
Music Recreated by: Tanishk Bagchi
Lyrics: Indeevar, Tanishk Bagchi
Arrangement & Programming: Tanishk Bagchi
Additional Programming: Ganesh Waghela
Mix & Master: Eric Pillai @ Future Sound of Bombay
Mix Assistant Engineer: Michael Edwin Pillai
Song Label: T-Series

Original Credits: 
Song Title: Aap Jaisa Koi
Film: Qurbani
Singer: Nazia Hassan
Music: Biddu 
Lyrics: Indeevar
___________________________________
Enjoy & stay connected with us!
👉 Subscribe to T-Series: http://bit.ly/TSeriesYouTube
👉 Like us on Facebook: https://www.facebook.com/tseriesmusic
👉 Follow us on Twitter: https://twitter.com/tseries
👉 Follow us on Instagram: http://bit.ly/InstagramTseries",T-Series,"['hindi songs 2022', 'hindi songs new', 'bollywood songs 2022', 'bollywood movies 2022', 'tseries', 'tseries songs', 'hindi songs', 'bollywood romantic songs', 'romantic hindi songs', 'hindi songs bollywood', 'remix hindi songs', 'hindi song status', 'bollywood dance songs', 'Aap Jaisa Koi (Video)', 'An Action Hero', 'Ayushmann Khurrana', 'Malaika', 'Aap Jaisa Koi', '(Video)', 'Aap Jaisa Koi (Full Video) An Action Hero', 'Full Video', 'Video Songs', 'Full Videos']",10,2022-12-11T09:30:06Z,PT3M5S,37143577,2311,true
https://www.youtube.com/watch?v=nZ6o00Z3co4,"Alcoholia (Full Video) Vikram Vedha | Hrithik, Saif | Vishal-Sheykhar, Manoj M | Snigdhajit, Ananya","Presenting the dancing number of the year, Alcoholia in audio version from the movie, Vikram Vedha Directed by Pushkar & Gayatri, sung by Vishal And Sheykhar, Snigdhajit Bhowmik & Ananya Chakraborty, music by Vishal & Sheykhar penned by Manoj Muntashir

♪Full Song Available on♪ 
JioSaavn: https://bit.ly/3BjUi3y
Spotify: https://spoti.fi/3xzfaTy
Hungama: https://bit.ly/3dsOGfK 
Apple Music: https://apple.co/3dpHEs0
Amazon Prime Music: https://amzn.to/3xWgOPt
Wynk: https://bit.ly/3BOaprQ
iTunes: https://apple.co/3BOff8i
YouTube Music: https://bit.ly/3BQnb9f

Song: Alcoholia
Music : Vishal And Sheykhar   
Lyrics : Manoj Muntashir 
Singers: Vishal And Sheykhar, Snigdhajit Bhowmik, Ananya Chakraborty
Music Arranged & Produced by: Meghdeep Bose
Director of Choreography: Ganesh Hegde

Musicians
Riff written by : Meghdeep Bose
Indian Stick Percussions : Arun Solanki & Keyur Barve
Guitars, Bass & Modular Synths : Meghdeep Bose
Choir : Umesh Joshi, Vijay Dhuri, Janardan Dhatrak, Vivek Naik

Recorded by :
Vijay Dayal & Chinmay Mestry @ YRF Studios, Mumbai
Meghdeep Bose & Hanish Taneja @ TAG Studios, Mumbai
Abhay Rumde @ Purple Haze

Mixed and Mastered by : Hanish Taneja
Music Label: T-Series 
___________________________________
Enjoy & stay connected with us!
👉 Subscribe to T-Series: http://bit.ly/TSeriesYouTube
👉 Like us on Facebook: https://www.facebook.com/tseriesmusic
👉 Follow us on Twitter: https://twitter.com/tseries
👉 Follow us on Instagram: http://bit.ly/InstagramTseries",T-Series,"['hindi songs 2022', 'hindi songs new', 'bollywood songs 2022', 'tseries', 'tseries songs', 'hindi songs', 'bollywood romantic songs', 'romantic hindi songs', 'hindi songs bollywood', 'bollywood dance songs', 'Alcoholia', 'Alcoholia Song', 'Vikram Vedha Song', 'Hrithik Roshan', 'Saif Ali Khan', 'Radhika Apte', 'Hrithik New Movie song', 'Vikram Vedha New Song', 'Vikram Vedha Alcoholia', 'Alchoholia song', 'Alcoholia song Full Video', 'Alcoholia Hrithik Dance', 'Hrithik Dance', 'Alcoholia (Video)', 'Alcoholia Full Video']",10,2022-10-26T06:00:11Z,PT3M52S,13557019,2196,true
https://www.youtube.com/watch?v=9GFMdZDg6gw,"Shehzada (First Look) Kartik Aaryan, Kriti Sanon | Rohit Dhawan","Shehzada is directed by Rohit Dhawan, starring Kartik Aaryan, Kriti Sanon , Manisha Koirala, Paresh Rawal, Ronit Roy, Sachin Khedekar, and music by Pritam, produced by Bhushan Kumar, Allu Aravind S Radha Krishna and Aman Gill, the film is set to release on 17th Feb 2023.

Gulshan Kumar, T-Series and Allu Entertainment PRESENTS
In association with T-Series Films
An Allu Arvind Production

""Shehzada""

Directed By Rohit Dhawan
Produced By Bhushan Kumar & Krishan Kumar 
Produced by S Radha Krishna and Aman Gill 
Original Story & Screenplay by: Trivikram Srinivas 
Adapted Screenplay by: Rohit Dhawan

___________________________________
Enjoy & stay connected with us!
👉 Subscribe to T-Series: http://bit.ly/TSeriesYouTube
👉 Like us on Facebook: https://www.facebook.com/tseriesmusic
👉 Follow us on Twitter: https://twitter.com/tseries
👉 Follow us on Instagram: http://bit.ly/InstagramTseries",T-Series,"['hindi songs 2022', 'hindi songs new', 'bollywood songs 2022', 'bollywood movies 2022', 'tseries', 'tseries songs', 'hindi songs', 'remix hindi songs', 'Shehzada', 'Shehzada (Teaser)', 'Teaser', 'Shehzada (Official Teaser)', 'Sehzada Teaser', 'Teaser 2022', 'Movie', 'Movie 2022', 'Trailer', 'Kartik Aryan New Movie', 'Kriti Sanon New Movie', 'Rohit Dhawan', 'Kartik Aryan', 'Kriti Sanon', 'T Series Movie', 'Allu Arvind', 'Music', 'Trailer Teaser', 'Teaser Shehzada', 'Shehzada (Official Teaser) Kartik Aryan', 'First Look']",10,2022-11-22T07:00:06Z,PT1M,15856387,11829,true
https://www.youtube.com/watch?v=AYmy75tnmTU,Full Video: Aa Toh Sahii Song | Judwaa 2 | Varun | Jacqueline | Taapsee | Meet Bros | Neha Kakkar,"""Aa Toh Sahii"" Full Video Song | Judwaa 2 Movie Songs | ""Latest Hindi Songs""

Presenting Yet another peppy track hits the charts from the Judwaa 2 madness! Watch the hilarious, 'Aa Toh Sahi' video and get ready to be confused! Dive into the confusion of the notorious and smart duo. Temperatures rise with the glamorous and sassy Jacqueline Fernandez and Taapsee as they are left in a daze fighting for their real Raja and Prem! This high voltage dance number has been composed by the talented duo Meet Bros and is surely going to be a chartbuster. 

Judwaa 2 is a family entertainer produced by Sajid Nadiadwala. Co-produced by Fox Star Studios, a Nadiadwala Grandson Entertainment Production, is directed by David Dhawan. It stars Varun Dhawan in a double role alongside Jacqueline and Taapsee. 

Get it on iTunes - http://apple.co/2vTGryd

Also, Stream it on,
Hungama – http://bit.ly/Judwaa2-Hungama
Saavn - http://bit.ly/Judwaa2-Saavn
Apple Music - http://bit.ly/Judwaa2-Apple-Music
Gaana - http://bit.ly/Judwaa2-Gaana
Google Play -   http://bit.ly/Judwaa2-Google-Play


For  Caller Tunes :
Aa To Sahi http://bit.ly/2y9oa0m
Jab Marada Tu - Aa To Sahi http://bit.ly/2xsF50Z
Kab Mummy Daddy - Aa To Sahi http://bit.ly/2f5yFKC

Set as Caller Tune:
Set ""Aa To Sahi"" as your caller tune -sms 2JUDWA9 To 54646
Set ""Jab Marada Tu - Aa To Sahi"" as your caller tune -sms 2JUDWA10 To 54646
Set ""Kab Mummy Daddy - Aa To Sahi"" as your caller tune - sms 2JUDWA11 To 54646
________________________________________
Song- Aa Toh Sahii
Singers- Meet Bros And Neha Kakkar
Music-Meet Bros
Rap- Roach Killa
Lyrics- Sonu Saggu
Music Label: T-Series
Programmed By- Mikey Mccleary & Aishwary Tripathi
Additional Keys- Abhijit Gadwe, Kam Frantic
Shehnai Sample- Dj Guru
Chief Music Assistant/Sound Design- Uddipan Sharma
Music Asst. - Saheb Khan, Piyush Mehroliyaa
Song Recorded By- Gautam Chakrabortty & Uddipan Sharma @Meet Bros Recording Studio
Mixed And Mastered By- Eric Pillai( Future Sound Of Bombay)
Asst. Mix Engineers- Edwin Pillai & Lucky
Production Managed By-Suraj Kumar, Ruchir Saxena
-------------------------------
Operator Codes: 
1.Aa To Sahi
Vodafone Subscribers Dial 5379818572
Airtel Subscribers Dial 5432116351932
Reliance Subscribers SMS CT 9818572 to 51234
Idea Subscribers Dial 567899818572
Tata DoCoMo Subscribers dial 5432119818572
Aircel Subscribers sms DT 6857749  To 53000
BSNL (South / East) Subscribers sms BT 9818572 To 56700
BSNL (North / West) Subscribers sms BT 6857749 To 56700
Virgin Subscribers sms TT 9818572 To 58475
MTS Subscribers  sms CT 6857603 to 55777
Telenor Subscribers dial 50019818572
MTNL Subscribers sms PT 9818572 To 56789

2.Jab Marada Tu - Aa To Sahi
Vodafone Subscribers Dial 5379818571
Airtel Subscribers Dial 5432116351951
Reliance Subscribers SMS CT 9818571 to 51234
Idea Subscribers Dial 567899818571
Tata DoCoMo Subscribers dial 5432119818571
Aircel Subscribers sms DT 6857750  To 53000
BSNL (South / East) Subscribers sms BT 9818571 To 56700
BSNL (North / West) Subscribers sms BT 6857750 To 56700
Virgin Subscribers sms TT 9818571 To 58475
MTS Subscribers  sms CT 6857604 to 55777
Telenor Subscribers dial 50019818571
MTNL Subscribers sms PT 9818571 To 56789

3.Kab Mummy Daddy - Aa To Sahi
Vodafone Subscribers Dial 5379818568
Airtel Subscribers Dial 5432116351971
Reliance Subscribers SMS CT 9818568 to 51234
Idea Subscribers Dial 567899818568
Tata DoCoMo Subscribers dial 5432119818568
Aircel Subscribers sms DT 6857751  To 53000
BSNL (South / East) Subscribers sms BT 9818568 To 56700
BSNL (North / West) Subscribers sms BT 6857751 To 56700
Virgin Subscribers sms TT 9818568 To 58475
MTS Subscribers  sms CT 6857605 to 55777
Telenor Subscribers dial 50019818568
MTNL Subscribers sms PT 9818568 To 56789

___
Enjoy & stay connected with us!
► Subscribe to T-Series: http://bit.ly/TSeriesYouTube
► Like us on Facebook: https://www.facebook.com/tseriesmusic
► Follow us on Twitter: https://twitter.com/tseries
► Follow us on Instagram: http://bit.ly/InstagramTseries",T-Series,"['tseries offical channel', 't-series music', '2017', 'Judwaa 2 songs', 'Aa To Sahi', 'new hindi songs', 'Latest Hindi Songs', 'ries', 'Judwaa 2', 'Jacqueline', 'Judwaa 2 Movie Songs', 'latest songs', 'Taapsee', 'film songs', 'songs 2017 songs', 'bollywood songs', 'hindi songs', 'Aa To Sahi Video Song', 'hindi songs 2017', 'neha kakkar', 'indian songs', 'Aa Toh Sahi', 'aa to sahi', 'new songs', 'bollywood', 'latest hindi songs', 'Varun', 'judwaa 2', 'movie songs', 'varun dhawan', 'Neha Kakkar', 'Aa To Sahi song', 'songs']",10,2017-10-12T13:06:54Z,PT3M36S,107550541,12115,true
https://www.youtube.com/watch?v=odXKXLG43co,Official Trailer: Satyameva Jayate | John Abraham | Manoj Bajpayee | Aisha S | Milap Milan Zaveri,"Gulshan Kumar and T-Series in association with Emmay Entertainment present the official trailer of the upcoming Bollywood film of 2018 ""Satyameva Jayate"", Written & Directed by Milap Milan Zaveri. Produced by  Bhushan Kumar, Krishan Kumar, Nikkhil Advani (Emmay Entertainment), Monisha Advani & Madhu Bhojwani. The movie features John Abraham & Manoj Bajpayee, Amruta Khanvilkar and Aisha Sharma in lead roles

The Movie Is Releasing on► 15 AUGUST 2018
___
Enjoy & stay connected with us!
► Subscribe to T-Series: http://bit.ly/TSeriesYouTube
► Like us on Facebook: https://www.facebook.com/tseriesmusic
► Follow us on Twitter: https://twitter.com/tseries
► Follow us on Instagram: http://bit.ly/InstagramTseries",T-Series,"['Satyameva Jayate', 'satyamev jayate trailer', 'satya', 'john abraham', 'manoj bajpayee', 'bollywood', 'satyameva jayate', 'satyamev jayate official trailer', 'satyamev jayate trailer look', 'john abraham satyamev jayate', 'satyamev jayate poster', 'bollywood movie 2018', 'upcoming movies 2018 official trailers', 'upcoming bollywood movies', 't series films 2018', 't series movies', 't series', 'indian movies', 'hindi movies 2018', 'official trailer', 'offical trailer satyameva jayate']",10,2018-06-28T07:32:06Z,PT2M47S,55960933,34747,true
